DATA ,MÊS,ANO,UF,COD IBGE,MUNICIPIO,longitude,latitude,N.animais,ID. GÊNERO,CALLITHRIX,SAPAJUS,CEBUS,ALOUATTA,SAIMIRI,"OUTRO
especificar ",
2017-01-15,JANEIRO,2017,ES,320115,Brejetuba,-41.289677,-20.157034,5,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320115,Brejetuba,-41.289677,-20.157034,2,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,ES,320120,CACHOEIRO DE ITAPEMIRIM,-40.390559,-20.294678,1,SIM,,,,1,,,
2017-04-03,ABRIL,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,NÃO,,,,,,,
2017-01-30,JANEIRO,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,NÃO,,,,,,,
2017-03-09,MARÇO,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,SIM,1,,,,,,
2017-03-13,MARÇO,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,SIM,1,,,,,,
2017-03-08,MARÇO,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320130,Cariacica,-40.390559,-20.294678,5,NÃO,,,,,,,
2017-02-16,FEVEREIRO,2017,ES,320130,Cariacica,-40.390559,-20.294678,2,NÃO,,,,,,,
2017-02-03,FEVEREIRO,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,NÃO,,,,,,,
2017-03-02,MARÇO,2017,ES,320130,Cariacica,-40.390559,-20.294678,2,SIM,2,,,,,,
2017-02-24,FEVEREIRO,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,NÃO,,,,,,,
2017-03-06,MARÇO,2017,ES,320130,Cariacica,-40.390559,-20.294678,2,SIM,2,,,,,,
2017-03-06,MARÇO,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,SIM,1,,,,,,
2017-03-07,MARÇO,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,SIM,,,,1,,,
2017-03-09,MARÇO,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,SIM,1,,,,,,
2017-04-03,ABRIL,2017,ES,320130,Cariacica,-40.390559,-20.294678,1,SIM,1,,,,,,
2017-01-17,JANEIRO,2017,ES,320140,CASTELO,-41.202213,-20.602065,3,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320140,CASTELO,-41.202213,-20.602065,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320140,CASTELO,-41.202213,-20.602065,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320140,CASTELO,-41.202213,-20.602065,1,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,ES,320140,CASTELO,-41.202213,-20.602065,1,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,ES,320140,CASTELO,-41.202213,-20.602065,1,NÃO,,,,,,,
2017-02-15,FEVEREIRO,2017,ES,320150,Colatina,-40.630318,-19.536270,1,NÃO,,,,,,,
2017-02-15,FEVEREIRO,2017,ES,320150,Colatina,-40.630318,-19.536270,1,SIM,,,,1,,,
2017-01-17,JANEIRO,2017,ES,320150,Colatina,-40.630318,-19.536270,2,SIM,2,,,,,,
2017-01-11,JANEIRO,2017,ES,320150,COLATINA,-40.630318,-19.536270,1,NÃO,,,,,,,
2017-01-13,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,7,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,1,NÃO,,,,,,,
2017-01-14,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,2,NÃO,,,,,,,
2017-01-16,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,3,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,1,NÃO,,,,,,,
2017-01-20,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,1,NÃO,,,,,,,
2017-01-13,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,4,NÃO,,,,,,,
2017-01-20,JANEIRO,2017,ES,320170,CONCEIÇÃO DO CASTELO,-41.245348,-20.365581,2,NÃO,,,,,,,
2017-01-16,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-01-17,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,3,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,3,NÃO,,,,,,,
2017-01-24,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,3,NÃO,,,,,,,
2017-01-24,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,7,NÃO,,,,,,,
2017-01-24,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,3,NÃO,,,,,,,
2017-01-25,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-25,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,11,NÃO,,,,,,,
2017-01-25,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-01-26,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-27,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-28,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-28,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-01-30,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,3,NÃO,,,,,,,
2017-01-30,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-02-01,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-01,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-02-03,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,9,NÃO,,,,,,,
2017-02-04,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-06,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-06,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-02-06,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-06,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-07,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,3,NÃO,,,,,,,
2017-02-08,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-09,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-09,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-10,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-10,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-10,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-11,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-12,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-13,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-14,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-14,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-14,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-02-14,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-14,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-14,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,SIM,,,,2,,,
2017-02-14,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-14,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-15,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,4,NÃO,,,,,,,
2017-02-15,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-15,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-15,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-16,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,3,NÃO,,,,,,,
2017-02-16,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,3,NÃO,,,,,,,
2017-02-16,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-02-16,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-16,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-16,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-17,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-17,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-17,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-17,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-17,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,NÃO,,,,,,,
2017-02-17,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,NÃO,,,,,,,
2017-02-21,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-02-21,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,3,SIM,,,,3,,,
2017-02-22,FEVEREIRO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-01,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-01,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-01,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,3,SIM,,,,3,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-02,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-03,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,5,SIM,,,,5,,,
2017-03-06,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-06,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,SIM,,,,2,,,
2017-03-06,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-06,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-06,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-07,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,4,SIM,,,,4,,,
2017-03-08,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-03-13,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,2,SIM,,,,2,,,
2017-03-14,MARÇO,2017,ES,320190,Domingos Martins,-40.659396,-20.364239,1,SIM,,,,1,,,
2017-04-03,ABRIL,2017,ES,320225,Governador Lindenberg,-40.457766,-19.252807,1,SIM,1,,,,,,
2017-01-12,JANEIRO,2017,ES,320240,Guarapari,-40.495021,-20.665975,4,NÃO,,,,,,,
2017-01-25,JANEIRO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,SIM,1,,,,,,
2017-01-26,JANEIRO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,NÃO,,,,,,,
2017-02-03,FEVEREIRO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,NÃO,,,,,,,
2017-02-15,FEVEREIRO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,SIM,,,,1,,,
2017-02-16,FEVEREIRO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,NÃO,,,,,,,
2017-02-20,FEVEREIRO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,SIM,,,,1,,,
2017-02-20,FEVEREIRO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,SIM,1,,,,,,
2017-02-26,FEVEREIRO,2017,ES,320240,Guarapari,-40.495021,-20.665975,2,SIM,2,,,,,,
2017-03-01,MARÇO,2017,ES,320240,Guarapari,-40.495021,-20.665975,6,SIM,6,,,,,,
2017-03-02,MARÇO,2017,ES,320240,Guarapari,-40.495021,-20.665975,2,SIM,,,,2,,,
2017-03-10,MARÇO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,SIM,1,,,,,,
2017-03-11,MARÇO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,SIM,1,,,,,,
2017-03-17,MARÇO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,SIM,,,,1,,,
2017-03-23,MARÇO,2017,ES,320240,Guarapari,-40.495021,-20.665975,3,SIM,3,,,,,,
2017-03-24,MARÇO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,SIM,,,,1,,,
2017-05-04,MAIO,2017,ES,320240,Guarapari,-40.495021,-20.665975,1,SIM,1,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,2,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,3,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,3,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,5,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,3,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,11,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,4,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,2,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,6,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,3,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,2,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,8,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,1,NÃO,,,,,,,
2017-01-06,JANEIRO,2017,ES,320245,IBATIBA,-41.507208,-20.234020,3,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,ES,320265,Irupi,-41.647528,-20.348597,5,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,ES,320265,Irupi,-41.647528,-20.348597,1,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,ES,320265,Irupi,-41.647528,-20.348597,3,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,ES,320265,Irupi,-41.647528,-20.348597,1,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,ES,320265,Irupi,-41.647528,-20.348597,5,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,ES,320265,Irupi,-41.647528,-20.348597,2,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,ES,320265,Irupi,-41.647528,-20.348597,1,NÃO,,,,,,,
2017-01-21,JANEIRO,2017,ES,320270,ITAGUAÇU,-40.856598,-19.802508,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320270,ITAGUAÇU,-40.856598,-19.802508,1,NÃO,,,,,,,
2017-01-13,JANEIRO,2017,ES,320270,ITAGUAÇU,-40.856598,-19.802508,1,NÃO,,,,,,,
2017-01-13,JANEIRO,2017,ES,320270,ITAGUAÇU,-40.856598,-19.802508,1,NÃO,,,,,,,
2017-01-14,JANEIRO,2017,ES,320270,ITAGUAÇU,-40.856598,-19.802508,4,NÃO,,,,,,,
2017-01-26,JANEIRO,2017,ES,320270,ITAGUAÇU,-40.856598,-19.802508,1,NÃO,,,,,,,
2017-01-29,JANEIRO,2017,ES,320270,ITAGUAÇU,-40.856598,-19.802508,3,NÃO,,,,,,,
2017-02-16,FEVEREIRO,2017,ES,320270,Itaguaçu,-40.856598,-19.802508,1,SIM,,,,1,,,
2017-02-16,FEVEREIRO,2017,ES,320270,Itaguaçu,-40.856598,-19.802508,1,SIM,,,,1,,,
2017-01-21,JANEIRO,2017,ES,320270,Itaguaçu,-40.856598,-19.802508,1,NÃO,,,,,,,
2017-01-13,JANEIRO,2017,ES,320270,ITAGUAÇU,-40.856598,-19.802508,4,NÃO,,,,,,,
2017-01-16,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,2,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-18,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-19,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,2,NÃO,,,,,,,
2017-01-19,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-19,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-19,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-19,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-19,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,2,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,4,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,2,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-23,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-24,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,2,NÃO,,,,,,,
2017-01-24,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,SIM,1,,,,,,
2017-01-24,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,3,NÃO,,,,,,,
2017-01-25,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,4,NÃO,,,,,,,
2017-01-25,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-26,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,3,NÃO,,,,,,,
2017-01-27,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,2,NÃO,,,,,,,
2017-01-27,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-28,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,2,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-31,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-02-02,FEVEREIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-02-13,FEVEREIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,NÃO,,,,,,,
2017-01-25,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,1,SIM,,,,1,,,
2017-01-01,JANEIRO,2017,ES,320290,Itarana,-40.879791,-19.872348,2,SIM,2,,,,,,
2017-01-10,JANEIRO,2017,ES,320300,IÚNA,-41.532889,-20.348600,1,NÃO,,,,,,,
2017-01-10,JANEIRO,2017,ES,320300,IÚNA,-41.532889,-20.348600,6,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,ES,320300,IÚNA,-41.532889,-20.348600,5,NÃO,,,,,,,
2017-01-26,JANEIRO,2017,ES,320300,IÚNA,-41.532889,-20.348600,1,NÃO,,,,,,,
2017-01-12,JANEIRO,2017,ES,320300,IÚNA,-41.532889,-20.348600,2,NÃO,,,,,,,
